# /motor_sim/joint_states/header/stamp,pos from gazebo, /debug/motorPositionIn0P/header/stamp,pos measured by eeros,,dt,dpos,dt,dpos
0.282,0.2919396156,0.282,0.2904676263,,0.001,0.0014719893,0.001,0.0022447884
0.283,0.2933418675,0.283,0.2904676263,,0.001,0.0014022519,0.001,0
0.284,0.2951959333,0.284,0.2919396156,,0.001,0.0018540658,0.001,0.0014719893
0.285,0.2967609202,0.285,0.2951959333,,0.001,0.0015649868,0.001,0.0032563177
0.286,0.2979390706,0.286,0.2951959333,,0.001,0.0011781505,0.001,0
0.287,0.2995661812,0.287,0.2967609202,,0.001,0.0016271106,0.001,0.0015649868
0.288,0.3008460262,0.288,0.2995661812,,0.001,0.0012798449,0.001,0.0028052611
0.289,0.3018805538,0.289,0.3008460262,,0.001,0.0010345277,0.001,0.0012798449
0.29,0.3027468565,0.29,0.3008460262,,0.001,0.0008663027,0.001,0
0.291,0.3040587308,0.291,0.3027468565,,0.001,0.0013118743,0.001,0.0019008303
0.292,0.3054087563,0.292,0.3027468565,,0.001,0.0013500256,0.001,0
0.293,0.3072029241,0.293,0.3040587308,,0.001,0.0017941677,0.001,0.0013118743
0.294,0.308808415,0.294,0.3054087563,,0.001,0.001605491,0.001,0.0013500256
0.295,0.3102014057,0.295,0.308808415,,0.001,0.0013929906,0.001,0.0033996587
0.296,0.3111627158,0.296,0.308808415,,0.001,0.0009613101,0.001,0
0.297,0.3125645594,0.297,0.3111627158,,0.001,0.0014018436,0.001,0.0023543008
0.298,0.3138623746,0.298,0.3125645594,,0.001,0.0012978152,0.001,0.0014018436
0.299,0.314915357,0.299,0.3138623746,,0.001,0.0010529825,0.001,0.0012978152
0.3,0.3157888403,0.3,0.314915357,,0.001,0.0008734833,0.001,0.0010529825
0.301,0.3166363932,0.301,0.3157888403,,0.001,0.0008475528,0.001,0.0008734833
0.302,0.3175705526,0.302,0.3166363932,,0.001,0.0009341594,0.001,0.0008475528
0.303,0.3186075313,0.303,0.3175705526,,0.001,0.0010369787,0.001,0.0009341594
0.304,0.3196929869,0.304,0.3175705526,,0.001,0.0010854556,0.001,0
0.305,0.3212134222,0.305,0.3186075313,,0.001,0.0015204353,0.001,0.0010369787
0.306,0.3227176415,0.306,0.3196929869,,0.001,0.0015042193,0.001,0.0010854556
0.307,0.3241752637,0.307,0.3212134222,,0.001,0.0014576222,0.001,0.0015204353
0.308,0.325313632,0.308,0.3227176415,,0.001,0.0011383683,0.001,0.0015042193
0.309,0.3261430688,0.309,0.3241752637,,0.001,0.0008294368,0.001,0.0014576222
0.31,0.3266929367,0.31,0.3261430688,,0.001,0.0005498679,0.001,0.0019678052
0.311,0.327260338,0.311,0.3266929367,,0.001,0.0005674013,0.001,0.0005498679
